"VernacularNameCategory","N","MinDepth","MedianDepth","MaxDepth","ScientificNames","geometry"
"black coral",1,3013,3013,3013,"Antipatharia",c(-67.20608, 39.35843)
"demosponge",152,3007,3107,3250,"Chalinidae / Cladorhiza / Phakellia / Demospongiae / Geodia / Geodiidae / Poecillastra / Suberites ficus / Tetractinellida / Asbestopluma (Asbestopluma) ruetzleri",c(-66.0667, -67.20607, -67.20608, -67.20612, -67.20619, -67.20621, -67.20626, -67.20627, -67.20631, -67.20634, -67.20635, -67.2063, -67.20613, -67.20636, -67.20631, -67.20634, -67.20633, -67.20626, -67.20623, -67.20622, -67.20626, -67.20627, -67.20639, -67.20638, -67.20636, -67.20632, -67.20631, -67.20621, -67.2062, -67.20617, -67.20614, -67.20616, -67.20622, -67.20637, -67.20635, -67.20656, -67.13434, -67.13434, -67.13435, -67.13438, -67.13437, -67.1344, -67.13445, -67.13446, -67.1352, -67.13521, 
-67.13524, -67.13523, -67.13525, -67.13524, -67.13522, -67.13522, -67.13528, -67.13529, -67.13535, -67.13544, -67.13549, -67.13548, -67.1355, -67.13555, -67.13556, -67.13561, -67.13563, -67.13562, -67.13548, -67.13566, -67.13571, -67.13564, -67.13566, -67.13568, -67.13566, -67.13565, -67.1357, -67.13575, -67.13577, -67.1358, -67.13574, -67.13545, -67.13544, -67.13529, -67.13463, -67.13464, -67.13469, -67.13468, -67.13501, -67.13491, -67.13488, -67.13483, -67.13487, -67.13486, -67.13489, -67.13488, 
-67.13471, -67.13472, -67.13475, -67.13472, -67.13471, -67.13456, -67.13469, -67.13467, -67.13467, -67.13467, -67.13464, -67.1346, -67.13459, -67.13459, -67.13452, -67.13443, -67.13444, -67.1345, -67.13445, -67.1344, -67.1344, -67.13441, -67.13442, -67.13445, -67.13447, -67.13439, -67.13435, -67.13433, -67.13428, -67.13428, -67.13423, -67.13423, -67.13431, -67.13432, -67.13432, -67.13431, -67.13415, -67.13412, -67.13412, -67.13411, -67.13408, -67.13397, -67.13401, -67.13407, -67.13396, 40.4833, 39.35843, 
39.35843, 39.35832, 39.35832, 39.35764, 39.35761, 39.35746, 39.35748, 39.3572, 39.35721, 39.35718, 39.3575, 39.35803, 39.35803, 39.35799, 39.35794, 39.35809, 39.35808, 39.35809, 39.35815, 39.35811, 39.35809, 39.35809, 39.3581, 39.35811, 39.35819, 39.35829, 39.35827, 39.35826, 39.3583, 39.35686, 39.35666, 39.3567, 39.35654, 39.35665, 39.3866, 39.38658, 39.38658, 39.38657, 39.38657, 39.38656, 39.38657, 39.3866, 39.38621, 39.38611, 39.38616, 39.38616, 39.38616, 39.38613, 39.38612, 39.38611, 39.38614, 
39.38614, 39.38614, 39.38616, 39.38618, 39.38615, 39.38604, 39.38607, 39.38609, 39.38608, 39.38599, 39.38599, 39.38599, 39.38592, 39.38597, 39.38595, 39.38595, 39.38599, 39.386, 39.38603, 39.38604, 39.38591, 39.38593, 39.3859, 39.38589, 39.386, 39.38601, 39.38609, 39.38627, 39.38628, 39.38628, 39.38626, 39.38619, 39.38627, 39.38632, 39.38627, 39.38627, 39.38627, 39.3863, 39.38627, 39.38624, 39.38627, 39.38626, 39.38629, 39.38641, 39.38643, 39.38638, 39.38635, 39.38634, 39.38632, 39.38631, 39.38637, 
39.38641, 39.3864, 39.38639, 39.38638, 39.38635, 39.38634, 39.38632, 39.38636, 39.38646, 39.38645, 39.38642, 39.38643, 39.38642, 39.38651, 39.3865, 39.38649, 39.3865, 39.38651, 39.38655, 39.38653, 39.38654, 39.38661, 39.38662, 39.38665, 39.38668, 39.38674, 39.38672, 39.38668, 39.38667, 39.38681, 39.38687, 39.38695, 39.38695)
"glass sponge",491,3003,3107,3249,"Aphrocallistes beatrix / Calycosoma validum / Caulophacus (Caulophacus) agassizi / Hexactinellida / Rossellidae / Atlantisella / Euretidae / Chonelasma / Euplectellidae / Amphidiscella / Hyalonema (Corynonema) / Rhabdopectella / Farreidae / Farrea / Corbitellinae / Sclerothamnopsis / Bathydorus / Asconema foliatum / Hertwigia falcifera / Sclerothamnus / Tretopleura",c(-66.0667, -66.15, -67.20607, -67.20607, -67.20608, -67.20611, -67.20613, -67.20614, -67.20615, -67.20613, -67.2062, -67.20618, -67.20617, -67.20612, -67.20612, -67.20613, -67.20616, -67.20612, -67.20617, -67.20619, -67.20621, -67.20629, -67.20628, -67.20631, -67.20622, -67.20626, -67.20621, -67.20624, -67.20626, -67.2064, -67.20639, -67.20635, -67.20633, -67.20634, -67.20632, -67.20631, -67.20631, -67.20634, -67.20636, -67.20638, -67.20632, -67.20631, -67.2063, -67.20629, -67.20623, -67.20623, 
-67.20611, -67.20612, -67.20613, -67.2062, -67.20619, -67.20614, -67.20614, -67.20636, -67.20631, -67.20636, -67.20636, -67.20637, -67.20633, -67.2063, -67.20628, -67.20627, -67.20626, -67.20625, -67.20623, -67.20623, -67.20624, -67.2063, -67.20627, -67.2063, -67.20629, -67.2063, -67.20639, -67.20638, -67.20631, -67.20632, -67.20634, -67.20628, -67.20628, -67.2063, -67.20627, -67.20623, -67.20624, -67.20623, -67.20621, -67.2062, -67.20615, -67.20614, -67.20615, -67.20608, -67.20616, -67.20612, -67.20613, 
-67.20617, -67.20619, -67.20622, -67.20625, -67.20628, -67.20629, -67.20628, -67.20634, -67.2065, -67.20624, -67.2063, -67.20622, -67.20635, -67.20662, -67.13583, -67.13586, -67.13585, -67.13596, -67.13435, -67.13439, -67.13438, -67.13438, -67.13437, -67.13435, -67.13434, -67.13435, -67.13437, -67.13438, -67.13446, -67.13521, -67.13521, -67.13519, -67.1352, -67.13521, -67.13522, -67.13523, -67.13526, -67.13525, -67.13526, -67.13525, -67.13524, -67.13524, -67.13522, -67.13525, -67.13528, -67.13528, 
-67.13527, -67.13529, -67.13531, -67.13535, -67.13527, -67.13536, -67.13536, -67.13538, -67.1354, -67.13544, -67.13548, -67.13552, -67.13567, -67.13566, -67.13561, -67.1356, -67.13559, -67.13559, -67.13552, -67.13551, -67.13558, -67.13561, -67.13561, -67.13563, -67.13563, -67.1356, -67.1356, -67.13558, -67.13553, -67.13548, -67.13562, -67.13563, -67.13561, -67.13561, -67.13564, -67.1357, -67.13569, -67.13565, -67.13564, -67.13564, -67.13565, -67.13566, -67.13564, -67.13568, -67.13566, -67.1357, -67.13571, 
-67.13571, -67.13579, -67.13576, -67.13576, -67.13577, -67.13578, -67.13578, -67.13579, -67.13576, -67.13545, -67.13544, -67.13539, -67.13545, -67.13542, -67.13541, -67.13537, -67.13537, -67.13534, -67.13528, -67.13526, -67.13522, -67.13522, -67.13523, -67.13463, -67.13462, -67.13465, -67.13466, -67.13465, -67.13466, -67.13465, -67.13469, -67.1347, -67.13469, -67.13468, -67.13504, -67.13507, -67.13503, -67.13501, -67.13492, -67.13493, -67.13494, -67.13491, -67.13488, -67.13482, -67.13483, -67.13487, 
-67.13486, -67.13485, -67.13488, -67.13484, -67.13481, -67.13481, -67.13471, -67.13471, -67.13474, -67.13475, -67.13479, -67.13479, -67.13479, -67.13472, -67.13473, -67.13473, -67.13471, -67.13471, -67.13456, -67.13466, -67.1347, -67.13468, -67.13467, -67.13467, -67.13466, -67.13465, -67.13466, -67.13466, -67.13464, -67.1346, -67.1346, -67.13459, -67.13459, -67.13452, -67.13447, -67.13445, -67.13444, -67.13444, -67.13443, -67.13444, -67.13445, -67.13444, -67.13443, -67.13452, -67.1345, -67.1345, 
-67.13449, -67.13445, -67.13442, -67.13441, -67.13437, -67.13442, -67.13441, -67.1344, -67.13442, -67.13434, -67.13435, -67.13439, -67.1344, -67.1344, -67.13442, -67.13442, -67.13441, -67.13445, -67.13445, -67.13446, -67.13443, -67.13443, -67.13444, -67.13444, -67.1344, -67.1344, -67.13439, -67.13437, -67.13435, -67.13435, -67.13435, -67.13435, -67.13436, -67.13437, -67.13431, -67.13431, -67.13432, -67.13428, -67.13422, -67.13423, -67.13412, -67.13414, -67.13413, -67.13423, -67.13423, -67.13423, 
