"VernacularNameCategory","N","MinDepth","MedianDepth","MaxDepth","ScientificNames","geometry"
"homoscleromorph sponge",1,784,784,784,"Homoscleromorpha",c(-66.39653, 40.99965)
"soft coral",387,751,800,980,"Duva florida / Anthothela grandiflora / Malacalcyonacea / Clavularia / Anthothela / Clavulariidae / Lateothela",c(-71.68964, -71.69488, -71.69509, -70.52302, -70.52302, -70.45, -69.03608, -69.03606, -69.03628, -69.03625, -69.03635, -69.03653, -69.0365, -69.03649, -69.03649, -69.03642, -69.03642, -69.03645, -69.03644, -69.03645, -69.03646, -69.03648, -69.03648, -69.03654, -69.03661, -69.03683, -69.03666, -69.03659, -69.03644, -69.03641, -69.03642, -69.03638, -69.22885, -69.22884, -69.22883, -68.46118, -68.46113, -68.80463, -68.59855, -68.26819, -68.27133, -68.15141, -68.11941, -68.10941, -68.11255, -68.11256, 
-68.11229, -68.11212, -68.1121, -68.11277, -68.11441, -68.11241, -68.11241, -68.11641, -68.11741, -68.11741, -67.86397, -67.8643, -67.86407, -67.86389, -67.87013, -67.94967, -68.12506, -68.12503, -68.12506, -68.12516, -68.12941, -68.12741, -67.40813, -67.40789, -67.40787, -67.40703, -67.40701, -67.41274, -67.39542, -67.39517, -67.39517, -67.39515, -67.39515, -67.39505, -67.3942, -67.39424, -67.39426, -67.39426, -67.39415, -67.39415, -67.39419, -67.39413, -67.3941, -67.39401, -67.39393, -67.39385, 
-67.39362, -67.3936, -67.39357, -67.39356, -67.39357, -67.39355, -67.39309, -67.3931, -67.39316, -67.39315, -67.39316, -67.39326, -67.39326, -67.39322, -67.3932, -67.3932, -67.39319, -67.39336, -67.39333, -67.39332, -67.3933, -67.39334, -67.39335, -67.39343, -67.39348, -67.39273, -67.39274, -67.39266, -67.6661, -66.67664, -66.67663, -66.67664, -66.67656, -66.67668, -66.67681, -66.67677, -66.67671, -66.67679, -66.67679, -66.67678, -66.67664, -66.67661, -66.6768, -66.67675, -66.67672, -66.67671, -66.67681, 
-66.67676, -66.67674, -66.67674, -66.67673, -66.67675, -66.67656, -66.6766, -66.67659, -66.67664, -66.99555, -66.99284, -66.99058, -66.99059, -66.99108, -66.991, -66.99118, -66.99095, -66.99095, -66.99078, -66.99096, -66.99068, -66.99071, -66.99074, -66.99077, -66.99078, -66.99081, -66.99081, -66.99139, -66.83998, -66.84001, -66.8402, -66.84093, -66.8398, -66.83989, -66.84034, -66.84039, -66.84029, -66.84028, -66.84039, -66.84046, -66.84051, -66.84051, -66.84047, -66.84044, -66.84047, -66.84059, 
-66.83771, -66.83754, -66.83581, -66.83622, -66.83621, -66.83273, -66.83268, -66.83265, -66.83266, -66.83264, -66.83263, -66.83388, -66.83198, -66.83197, -66.83121, -66.83119, -66.83119, -66.83119, -66.8312, -66.83118, -66.54752, -66.54749, -66.54748, -66.54749, -66.5475, -66.5475, -66.54748, -66.54747, -66.54746, -66.54744, -66.54744, -66.54743, -66.54742, -66.54743, -66.54744, -66.54745, -66.54744, -66.54735, -66.54738, -66.54739, -66.54739, -66.54739, -66.54738, -66.54736, -66.54732, -66.54743, 
-66.54724, -66.54723, -66.54724, -66.54721, -66.54714, -66.54717, -66.54722, -66.54722, -66.54717, -66.54719, -66.54723, -66.54727, -66.54723, -66.54715, -66.54714, -66.54718, -66.54719, -66.54714, -66.54711, -66.54727, -66.54726, -66.54726, -66.54723, -66.54723, -66.54724, -66.54722, -66.54724, -66.54725, -66.54729, -66.54729, -66.54731, -66.54726, -66.54727, -66.54726, -66.54697, -66.54713, -66.54711, -66.54713, -66.54716, -66.54716, -66.54628, -66.54627, -66.54776, -66.53964, -66.53963, -66.53965, 
-66.53965, -66.54385, -66.54387, -66.54392, -66.54389, -66.54392, -66.54397, -66.54389, -66.5439, -66.5438, -66.54381, -66.54382, -66.54381, -66.54383, -66.54384, -66.54385, -66.54384, -66.5439, -66.54391, -66.54391, -66.54393, -66.54384, -66.54384, -66.54384, -66.54383, -66.54383, -66.544, -66.54401, -66.54407, -66.54409, -66.38983, -66.38972, -66.39021, -66.39022, -66.39024, -66.39026, -66.39016, -66.39649, -66.39653, -66.39659, -66.39635, -66.39625, -66.39612, -66.39598, -66.39672, -66.39667, 
-66.39684, -66.39688, -66.3969, -66.39696, -66.39695, -66.397, -66.39704, -66.39712, -66.39525, -66.39531, -66.39456, -66.39482, -66.39352, -66.39289, 39.72337, 39.73221, 39.73247, 39.8839, 39.88382, 40.033, 40.05143, 40.05141, 40.05148, 40.05142, 40.05107, 40.0507, 40.05062, 40.05061, 40.0506, 40.05055, 40.05053, 40.05052, 40.05048, 40.05048, 40.05017, 40.05018, 40.05021, 40.0503, 40.05027, 40.05002, 40.05011, 40.05015, 40.05009, 40.0501, 40.05008, 40.0501, 39.93367, 39.93364, 39.93363, 40.16548, 
40.16546, 40.05938, 40.06881, 40.18652, 40.18778, 40.33992, 40.31192, 40.28792, 40.2921, 40.29209, 40.29218, 40.29246, 40.29244, 40.29206, 40.29792, 40.29492, 40.29992, 40.30492, 40.30692, 40.30792, 40.34314, 40.34318, 40.34244, 40.34316, 40.34625, 40.26613, 40.25202, 40.25195, 40.25196, 40.25182, 40.19692, 40.19692, 40.37221, 40.37232, 40.37233, 40.37266, 40.37266, 40.37199, 40.38257, 40.38337, 40.38333, 40.38341, 40.38345, 40.38367, 40.38423, 40.38424, 40.38421, 40.3842, 40.38429, 40.38428, 40.38427, 
40.38432, 40.38435, 40.38437, 40.38443, 40.38448, 40.38478, 40.38479, 40.38482, 40.38485, 40.38485, 40.38488, 40.38551, 40.38547, 40.38545, 40.38543, 40.38543, 40.38528, 40.38526, 40.38533, 40.38533, 40.38537, 40.38538, 40.38512, 40.38519, 40.3852, 40.38523, 40.38516, 40.38515, 40.385, 40.38497, 40.38602, 40.38621, 40.38657, 40.3619, 40.75394, 40.75396, 40.75397, 40.75383, 40.75369, 40.75331, 40.75331, 40.75321, 40.75325, 40.75327, 40.75323, 40.75308, 40.75314, 40.75341, 40.75341, 40.75346, 40.75352, 
40.75354, 40.75258, 40.75257, 40.7526, 40.7526, 40.75262, 40.75296, 40.75298, 40.75293, 40.75276, 40.56985, 40.57104, 40.58211, 40.58208, 40.58363, 40.58359, 40.58362, 40.5835, 40.58343, 40.58322, 40.58355, 40.58267, 40.58272, 40.58284, 40.5829, 40.58294, 40.5831, 40.58311, 40.58964, 40.62118, 40.62115, 40.6212, 40.62176, 40.62184, 40.62189, 40.62252, 40.62252, 40.62248, 40.62247, 40.62259, 40.62274, 40.62272, 40.62274, 40.62272, 40.62268, 40.62268, 40.62281, 40.62245, 40.62254, 40.62016, 40.61958, 
