"VernacularNameCategory","N","MinDepth","MedianDepth","MaxDepth","ScientificNames","geometry"
"stony coral (unspecified)",4,2390,2410,2443,"Scleractinia",c(-66.92922, -66.92915, -66.92882, -66.92899, 39.81334, 39.81371, 39.81407, 39.81243)
"stony coral (cup coral)",10,2270,2415.5,2500,"Flabellum / Flabellum (Ulocyathus) alabastrum / Flabellum (Ulocyathus) angulare / Desmophyllum dianthus",c(-72.9375, -72.1, -72.06653, -71.78333, -70.9778, -70.70417, -70.52416, -70.59948, -70.0436, -69.911, 38.6044, 38.63, 38.91696, 39.2, 39.4833, 39.4975, 39.5925, 39.68294, 39.4378, 39.45)
"calcareous sponge",38,2374,2428,2482,"Calcarea",c(-66.92912, -66.92918, -66.92926, -66.92923, -66.92921, -66.92919, -66.92925, -66.92926, -66.9292, -66.9292, -66.92923, -66.9293, -66.92918, -66.92903, -66.929, -66.92891, -66.92886, -66.92876, -66.92878, -66.92877, -66.92929, -66.92929, -66.92929, -66.9293, -66.92938, -66.9294, -66.92938, -66.92935, -66.92912, -66.92907, -66.92911, -66.92902, -66.92971, -66.92972, -66.92969, -66.92976, -66.92998, 39.81299, 39.81298, 39.81333, 39.8133, 39.81354, 39.81322, 39.81325, 39.81325, 39.81306, 39.81305, 
39.81301, 39.81307, 39.8137, 39.81388, 39.81389, 39.814, 39.81401, 39.81448, 39.81429, 39.81414, 39.81229, 39.8122, 39.81222, 39.81215, 39.81182, 39.81186, 39.81194, 39.81203, 39.81219, 39.81224, 39.8122, 39.81235, 39.81169, 39.81171, 39.81171, 39.81178, 39.81179)
"black coral",2,2410,2431.5,2453,"Telopathes magna / Bathypathes",c(-66.92917, -66.92936, 39.81344, 39.81191)
"sea pen",14,2285,2443,2491,"Anthoptilum murrayi / Funiculina armata / Kophobelemnon stelliferum / Protoptilum carpenterii / Kophobelemnon / Pennatuloidea / Anthoptilum / Anthoptilum grandiflorum",c(-72.7517, -70.52416, -69.3389, -69.7333, -70.0436, -67.0875, -66.92915, -66.9293, -66.92972, -66.92964, -66.93008, 38.57, 39.5925, 39.6833, 39.5833, 39.4378, 40.2806, 39.81364, 39.81217, 39.81169, 39.81171, 39.81178)
"sponge",4,2341,2453,2478,"Porifera",c(-68.09167, -66.9293, -66.92934, -66.92972, 39.15833, 39.81215, 39.81189, 39.81168)
"gorgonian coral",55,2257,2454,2500,"Acanella arbuscula / Lepidisis caryophyllia / Anthomastus grandiflorus / Acanthogorgia armata / Anthomastus / Swiftia / Paragorgia / Chrysogorgia / Chrysogorgia agassizii / Acanella / Metallogorgia / Hemicorallium / Primnoidae / Scleralcyonacea / Anthomastinae",c(-72.6917, -72.9375, -72.9375, -72.11153, -72.11653, -72.11653, -72.11153, -71.78333, -70.73833, -69.3389, -70.29932, -70.0436, -70.044, -69.9389, -67.5, -67.487, -67.0875, -67.087, -66.21599, -66.216, -66.21595, -66.2501, -66.25, -66.25, -66.92923, -66.92922, -66.92927, -66.92903, -66.92887, -66.92876, -66.92877, -66.92877, -66.93037, -66.9293, -66.92929, -66.92934, -66.92935, -66.92934, -66.92964, -66.92963, -67.15, -67.15, 38.57, 38.6044, 38.4378, 38.91696, 38.91696, 38.93296, 38.93296, 39.2, 
39.54167, 39.6833, 39.53608, 39.4378, 39.438, 39.4528, 39.91667, 40.017, 40.2806, 40.281, 39.80447, 39.80447, 39.80447, 39.8072, 39.8079, 39.8075, 39.81327, 39.81325, 39.81316, 39.81388, 39.81399, 39.81448, 39.8144, 39.81436, 39.81171, 39.81216, 39.81221, 39.81189, 39.8119, 39.81205, 39.81173, 39.81173, 40.158, 40.1583)
"demosponge",116,2257,2455.5,2500,"Chalinidae / Demospongiae / Suberites ficus / Tetractinellida",c(-67.4875, -66.216, -66.21596, -66.9288, -66.92906, -66.92917, -66.92918, -66.92917, -66.92918, -66.92914, -66.92921, -66.92926, -66.92928, -66.9293, -66.92922, -66.92925, -66.92927, -66.9292, -66.92922, -66.92927, -66.92926, -66.92922, -66.92921, -66.9292, -66.9292, -66.92923, -66.92908, -66.92902, -66.92915, -66.92891, -66.929, -66.92888, -66.92887, -66.92886, -66.92881, -66.92876, -66.92877, -66.92877, -66.92877, -66.92875, -66.92878, -66.93042, -66.93043, -66.93037, -66.93036, -66.9293, -66.92929, 
-66.9293, -66.92937, -66.92938, -66.92951, -66.9295, -66.92942, -66.92941, -66.9294, -66.92937, -66.92936, -66.92935, -66.92933, -66.92934, -66.92935, -66.92908, -66.92903, -66.92913, -66.92912, -66.9291, -66.92972, -66.92972, -66.92972, -66.92963, -66.92962, -66.9296, -66.92956, -66.92968, -66.92968, -66.92968, -66.9297, -66.9297, -66.92967, -66.92965, -66.92969, -66.9297, -66.92972, -66.92972, -66.92972, -66.92974, -66.92974, -66.93011, -66.93009, -66.93008, -66.93005, -66.93004, -66.92995, -66.93016, 
-66.93015, -66.93014, -66.93014, 40.0167, 39.80447, 39.80447, 39.8141, 39.81302, 39.81307, 39.81311, 39.81325, 39.81342, 39.81333, 39.81334, 39.81331, 39.81352, 39.81326, 39.81325, 39.81322, 39.81325, 39.81317, 39.81317, 39.81316, 39.81316, 39.81304, 39.81305, 39.81299, 39.81298, 39.81301, 39.81385, 39.81383, 39.8137, 39.81398, 39.81389, 39.81398, 39.814, 39.81401, 39.81432, 39.81449, 39.81439, 39.81438, 39.81436, 39.81432, 39.81413, 39.8117, 39.81171, 39.81173, 39.81173, 39.81217, 39.81222, 39.81215, 
39.81199, 39.81196, 39.81185, 39.81187, 39.81183, 39.81183, 39.81186, 39.81192, 39.81191, 39.81191, 39.81188, 39.81189, 39.8119, 39.81223, 39.81228, 39.81291, 39.8129, 39.81283, 39.81168, 39.8117, 39.81171, 39.81177, 39.81176, 39.81175, 39.81182, 39.8118, 39.81181, 39.81183, 39.8118, 39.81175, 39.81176, 39.81172, 39.81172, 39.81174, 39.81174, 39.81173, 39.81172, 39.81177, 39.81178, 39.81177, 39.81178, 39.81178, 39.81178, 39.81178, 39.81178, 39.8118, 39.81179, 39.81179, 39.81178)
"soft coral",7,2359,2462,2500,"Gersemia fruticosa",c(-72.09953, -70.9778, -70.0436, -69.9389, -67.0875, -67.15, 38.91696, 39.4833, 39.4378, 39.4528, 40.2806, 40.1583)
"glass sponge",31,2449,2478,2499,"Hexactinellida / Hyalostylus / Sceptrulophora / Bathydorus / Rossellidae / Chonelasma / Farreidae / Farrea",c(-70.55, -66.21599, -66.216, -66.21595, -66.9293, -66.92951, -66.92935, -66.9297, -66.92971, -66.92972, -66.92961, -66.9296, -66.92961, -66.92969, -66.92965, -66.92968, -66.92972, -66.92972, -66.92972, -66.92977, -66.92987, -66.93008, -66.93, 39.43333, 39.80448, 39.80447, 39.80447, 39.81215, 39.81185, 39.8119, 39.81168, 39.81168, 39.81168, 39.81175, 39.81176, 39.81176, 39.81182, 39.81172, 39.81171, 39.81174, 39.81173, 39.81172, 39.81174, 39.81178, 39.81178, 39.81179)
"fish",1,2494,2494,2494,"Diplacanthopoma",c(-66.93019, 39.81181)
